loss,cer
0.050424503322274106,9.858585858585858
0.04958667195969373,9.69626168224299
0.04726187802293013,9.598784194528875
0.04236588182977434,9.263513513513514
0.03530069489950207,8.376565295169947
0.025491666845597092,7.224777448071217
0.015623591233542377,6.317490494296578
0.009974535461616309,5.64103982300885
